YWV03_D7PW_cloupe_008um_seg002_r001_c010,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c011,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c012,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c013,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c014,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c015,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c016,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c017,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c018,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c019,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c021,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c022,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c024,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c025,1.0
YWV03_D7PW_cloupe_008um_seg002_r001_c026,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c006,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c007,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c009,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c010,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c014,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c016,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c018,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c019,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c021,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c022,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c023,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c024,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c025,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c027,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c028,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c029,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c030,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c032,1.0
YWV03_D7PW_cloupe_008um_seg002_r002_c033,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c005,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c006,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c007,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c010,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c011,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c012,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c014,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c016,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c017,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c018,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c019,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c020,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c022,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c024,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c025,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c026,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c027,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c028,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c029,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c030,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c031,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c032,1.0
YWV03_D7PW_cloupe_008um_seg002_r003_c033,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c004,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c005,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c006,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c007,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c008,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c009,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c010,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c011,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c012,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c013,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c014,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c016,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c018,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c020,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c021,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c022,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c023,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c025,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c027,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c030,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c031,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c033,1.0
YWV03_D7PW_cloupe_008um_seg002_r004_c034,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c003,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c008,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c009,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c010,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c011,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c012,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c013,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c014,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c015,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c016,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c017,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c018,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c019,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c020,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c021,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c022,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c023,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c024,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c025,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c026,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c028,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c030,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c031,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c032,1.0
YWV03_D7PW_cloupe_008um_seg002_r005_c034,1.0
YWV03_D7PW_cloupe_008um_seg003_r000_c017,1.0
YWV03_D7PW_cloupe_008um_seg003_r000_c020,1.0
YWV03_D7PW_cloupe_008um_seg003_r000_c021,1.0
YWV03_D7PW_cloupe_008um_seg003_r000_c022,1.0
YWV03_D7PW_cloupe_008um_seg003_r000_c028,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c005,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c006,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c007,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c009,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c010,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c014,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c015,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c017,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c018,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c019,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c020,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c021,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c022,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c023,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c024,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c025,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c026,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c027,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c028,1.0
YWV03_D7PW_cloupe_008um_seg003_r001_c029,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c006,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c007,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c008,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c009,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c010,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c011,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c012,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c013,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c014,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c016,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c017,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c018,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c019,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c020,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c021,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c022,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c023,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c024,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c025,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c026,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c027,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c028,1.0
YWV03_D7PW_cloupe_008um_seg003_r002_c029,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c006,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c008,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c009,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c010,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c011,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c013,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c014,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c016,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c017,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c018,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c019,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c021,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c022,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c023,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c024,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c025,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c026,1.0
YWV03_D7PW_cloupe_008um_seg003_r003_c027,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c007,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c008,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c009,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c010,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c011,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c014,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c015,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c016,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c017,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c018,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c021,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c022,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c023,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c024,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c025,1.0
YWV03_D7PW_cloupe_008um_seg003_r004_c026,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c013,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c014,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c015,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c016,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c018,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c019,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c020,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c022,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c024,1.0
YWV03_D7PW_cloupe_008um_seg003_r005_c025,1.0
YWV04_D4PW_cloupe_008um_seg001_r000_c003,1.0
YWV04_D4PW_cloupe_008um_seg002_r002_c011,1.0
YWV04_D4PW_cloupe_008um_seg002_r002_c013,1.0
YWV04_D4PW_cloupe_008um_seg002_r002_c014,1.0
YWV04_D4PW_cloupe_008um_seg002_r002_c022,1.0
YWV04_D4PW_cloupe_008um_seg002_r002_c023,1.0
YWV04_D4PW_cloupe_008um_seg002_r002_c024,1.0
YWV04_D4PW_cloupe_008um_seg002_r002_c026,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c010,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c011,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c012,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c014,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c015,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c017,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c018,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c020,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c021,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c022,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c023,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c024,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c025,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c026,1.0
YWV04_D4PW_cloupe_008um_seg002_r003_c028,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c012,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c013,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c014,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c015,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c016,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c018,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c019,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c020,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c021,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c022,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c023,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c025,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c026,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c027,1.0
YWV04_D4PW_cloupe_008um_seg002_r004_c029,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c018,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c019,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c020,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c021,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c022,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c023,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c024,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c027,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c029,1.0
YWV04_D4PW_cloupe_008um_seg002_r005_c030,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c000,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c001,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c002,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c003,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c004,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c005,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c007,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c008,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c009,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c010,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c011,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c012,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c014,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c015,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c016,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c017,1.0
YWV04_D4PW_cloupe_008um_seg003_r000_c018,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c000,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c002,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c003,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c004,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c005,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c006,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c008,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c009,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c010,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c011,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c012,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c013,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c014,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c016,1.0
YWV04_D4PW_cloupe_008um_seg003_r001_c018,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c000,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c002,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c003,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c005,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c006,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c008,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c009,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c010,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c012,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c013,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c015,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c016,1.0
YWV04_D4PW_cloupe_008um_seg003_r002_c017,1.0
